Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Party,Total Votes
2181007827,910,388,BOULDER COUNTY ISSUE 1A,Yes,,330
2181007828,704,267,BOULDER COUNTY ISSUE 1A,Yes,,232
2181007829,794,249,BOULDER COUNTY ISSUE 1A,Yes,,223
2181007830,775,176,BOULDER COUNTY ISSUE 1A,Yes,,159
2181007831,848,232,BOULDER COUNTY ISSUE 1A,Yes,,205
2181007832,331,142,BOULDER COUNTY ISSUE 1A,Yes,,109
2181007833,785,140,BOULDER COUNTY ISSUE 1A,Yes,,121
2181007834,1422,141,BOULDER COUNTY ISSUE 1A,Yes,,124
2181007835,721,129,BOULDER COUNTY ISSUE 1A,Yes,,114
2181007836,528,194,BOULDER COUNTY ISSUE 1A,Yes,,157
2181007837,937,212,BOULDER COUNTY ISSUE 1A,Yes,,187
2181007838,472,107,BOULDER COUNTY ISSUE 1A,Yes,,91
2181007839,635,386,BOULDER COUNTY ISSUE 1A,Yes,,309
2181007840,597,299,BOULDER COUNTY ISSUE 1A,Yes,,244
2181007841,664,352,BOULDER COUNTY ISSUE 1A,Yes,,290
2181007842,1125,678,BOULDER COUNTY ISSUE 1A,Yes,,573
2181007843,1246,763,BOULDER COUNTY ISSUE 1A,Yes,,606
2181007844,759,363,BOULDER COUNTY ISSUE 1A,Yes,,297
2181007845,847,334,BOULDER COUNTY ISSUE 1A,Yes,,282
2181007846,1321,324,BOULDER COUNTY ISSUE 1A,Yes,,264
2181007847,773,139,BOULDER COUNTY ISSUE 1A,Yes,,120
2181007848,652,247,BOULDER COUNTY ISSUE 1A,Yes,,212
2181007849,1090,101,BOULDER COUNTY ISSUE 1A,Yes,,88
2181007850,664,426,BOULDER COUNTY ISSUE 1A,Yes,,296
2181007851,1013,562,BOULDER COUNTY ISSUE 1A,Yes,,476
2181007852,1081,494,BOULDER COUNTY ISSUE 1A,Yes,,420
2181007853,790,269,BOULDER COUNTY ISSUE 1A,Yes,,214
2181107505,852,350,BOULDER COUNTY ISSUE 1A,Yes,,282
2181107506,617,281,BOULDER COUNTY ISSUE 1A,Yes,,182
2181107507,1178,511,BOULDER COUNTY ISSUE 1A,Yes,,345
2181107508,762,407,BOULDER COUNTY ISSUE 1A,Yes,,324
2181107700,945,475,BOULDER COUNTY ISSUE 1A,Yes,,347
2181107701,552,268,BOULDER COUNTY ISSUE 1A,Yes,,160
2181107702,337,153,BOULDER COUNTY ISSUE 1A,Yes,,93
2181107703,467,214,BOULDER COUNTY ISSUE 1A,Yes,,148
2181107704,359,146,BOULDER COUNTY ISSUE 1A,Yes,,103
2181107705,677,315,BOULDER COUNTY ISSUE 1A,Yes,,191
2181107912,1141,545,BOULDER COUNTY ISSUE 1A,Yes,,394
2181107913,676,330,BOULDER COUNTY ISSUE 1A,Yes,,238
2181107916,461,199,BOULDER COUNTY ISSUE 1A,Yes,,134
2181107917,1305,531,BOULDER COUNTY ISSUE 1A,Yes,,403
2181107918,1145,484,BOULDER COUNTY ISSUE 1A,Yes,,362
2181207401,708,312,BOULDER COUNTY ISSUE 1A,Yes,,223
2181207402,639,305,BOULDER COUNTY ISSUE 1A,Yes,,221
2181207403,976,503,BOULDER COUNTY ISSUE 1A,Yes,,381
2181207404,984,468,BOULDER COUNTY ISSUE 1A,Yes,,342
2181207405,488,222,BOULDER COUNTY ISSUE 1A,Yes,,152
2181207406,698,330,BOULDER COUNTY ISSUE 1A,Yes,,211
2181307854,992,353,BOULDER COUNTY ISSUE 1A,Yes,,286
2181307855,864,332,BOULDER COUNTY ISSUE 1A,Yes,,301
2181307856,597,306,BOULDER COUNTY ISSUE 1A,Yes,,250
2181307857,873,470,BOULDER COUNTY ISSUE 1A,Yes,,357
2181307858,931,548,BOULDER COUNTY ISSUE 1A,Yes,,454
2181307859,858,508,BOULDER COUNTY ISSUE 1A,Yes,,399
2181307860,651,417,BOULDER COUNTY ISSUE 1A,Yes,,336
2181307861,624,353,BOULDER COUNTY ISSUE 1A,Yes,,297
2181307862,669,382,BOULDER COUNTY ISSUE 1A,Yes,,313
2181307863,795,487,BOULDER COUNTY ISSUE 1A,Yes,,391
2181307864,661,419,BOULDER COUNTY ISSUE 1A,Yes,,340
2181307865,676,289,BOULDER COUNTY ISSUE 1A,Yes,,244
2181307866,854,442,BOULDER COUNTY ISSUE 1A,Yes,,379
2181307867,812,368,BOULDER COUNTY ISSUE 1A,Yes,,310
2181307868,884,599,BOULDER COUNTY ISSUE 1A,Yes,,461
2181307869,598,334,BOULDER COUNTY ISSUE 1A,Yes,,263
2181307870,756,258,BOULDER COUNTY ISSUE 1A,Yes,,223
2181307871,797,377,BOULDER COUNTY ISSUE 1A,Yes,,315
2181307872,909,155,BOULDER COUNTY ISSUE 1A,Yes,,129
2181307873,486,296,BOULDER COUNTY ISSUE 1A,Yes,,242
2181307874,1060,548,BOULDER COUNTY ISSUE 1A,Yes,,443
2181307875,682,109,BOULDER COUNTY ISSUE 1A,Yes,,78
2181307876,764,52,BOULDER COUNTY ISSUE 1A,Yes,,44
2181307877,723,337,BOULDER COUNTY ISSUE 1A,Yes,,273
2181307878,698,244,BOULDER COUNTY ISSUE 1A,Yes,,206
2181307879,741,232,BOULDER COUNTY ISSUE 1A,Yes,,197
2181307880,1011,114,BOULDER COUNTY ISSUE 1A,Yes,,100
2181307881,687,305,BOULDER COUNTY ISSUE 1A,Yes,,245
2181307882,647,387,BOULDER COUNTY ISSUE 1A,Yes,,289
2181307883,800,432,BOULDER COUNTY ISSUE 1A,Yes,,364
2181307884,933,371,BOULDER COUNTY ISSUE 1A,Yes,,322
2181307885,609,318,BOULDER COUNTY ISSUE 1A,Yes,,246
2181307886,818,469,BOULDER COUNTY ISSUE 1A,Yes,,371
2181307887,1019,622,BOULDER COUNTY ISSUE 1A,Yes,,488
2181307888,829,529,BOULDER COUNTY ISSUE 1A,Yes,,431
2181307903,1868,675,BOULDER COUNTY ISSUE 1A,Yes,,543
2181307904,510,220,BOULDER COUNTY ISSUE 1A,Yes,,187
2181307905,279,114,BOULDER COUNTY ISSUE 1A,Yes,,102
2181307906,560,233,BOULDER COUNTY ISSUE 1A,Yes,,178
2181307908,964,443,BOULDER COUNTY ISSUE 1A,Yes,,349
2181307909,577,325,BOULDER COUNTY ISSUE 1A,Yes,,256
2181307910,773,358,BOULDER COUNTY ISSUE 1A,Yes,,292
2181307911,921,421,BOULDER COUNTY ISSUE 1A,Yes,,318
2181307914,563,228,BOULDER COUNTY ISSUE 1A,Yes,,182
2181307915,398,134,BOULDER COUNTY ISSUE 1A,Yes,,97
4171107616,1099,550,BOULDER COUNTY ISSUE 1A,Yes,,403
4171107617,1819,770,BOULDER COUNTY ISSUE 1A,Yes,,569
4171107618,1664,765,BOULDER COUNTY ISSUE 1A,Yes,,578
4171107619,1572,455,BOULDER COUNTY ISSUE 1A,Yes,,368
4171107620,1372,606,BOULDER COUNTY ISSUE 1A,Yes,,446
4171107621,1062,517,BOULDER COUNTY ISSUE 1A,Yes,,396
4171107622,778,327,BOULDER COUNTY ISSUE 1A,Yes,,249
4171107623,1235,538,BOULDER COUNTY ISSUE 1A,Yes,,434
4171107624,839,442,BOULDER COUNTY ISSUE 1A,Yes,,359
4171107625,845,510,BOULDER COUNTY ISSUE 1A,Yes,,410
4171107626,1110,549,BOULDER COUNTY ISSUE 1A,Yes,,412
4171107627,793,280,BOULDER COUNTY ISSUE 1A,Yes,,192
4171107628,903,482,BOULDER COUNTY ISSUE 1A,Yes,,372
4171107629,598,266,BOULDER COUNTY ISSUE 1A,Yes,,204
4171107630,903,371,BOULDER COUNTY ISSUE 1A,Yes,,263
4171107631,684,257,BOULDER COUNTY ISSUE 1A,Yes,,194
4171107632,1239,529,BOULDER COUNTY ISSUE 1A,Yes,,366
4171107633,935,247,BOULDER COUNTY ISSUE 1A,Yes,,180
4171107634,810,319,BOULDER COUNTY ISSUE 1A,Yes,,241
4171107635,808,421,BOULDER COUNTY ISSUE 1A,Yes,,256
4171107636,1152,619,BOULDER COUNTY ISSUE 1A,Yes,,438
4171107637,1243,561,BOULDER COUNTY ISSUE 1A,Yes,,430
4171107638,962,639,BOULDER COUNTY ISSUE 1A,Yes,,439
4171107639,908,504,BOULDER COUNTY ISSUE 1A,Yes,,344
4171107640,860,448,BOULDER COUNTY ISSUE 1A,Yes,,310
4171107641,834,355,BOULDER COUNTY ISSUE 1A,Yes,,255
4171107642,1223,521,BOULDER COUNTY ISSUE 1A,Yes,,377
4171107643,791,294,BOULDER COUNTY ISSUE 1A,Yes,,210
4171107644,861,264,BOULDER COUNTY ISSUE 1A,Yes,,199
4171107645,868,397,BOULDER COUNTY ISSUE 1A,Yes,,288
4171107646,901,412,BOULDER COUNTY ISSUE 1A,Yes,,285
4171107647,1401,682,BOULDER COUNTY ISSUE 1A,Yes,,494
4171107648,1029,416,BOULDER COUNTY ISSUE 1A,Yes,,275
4171107649,782,268,BOULDER COUNTY ISSUE 1A,Yes,,190
4171107650,818,307,BOULDER COUNTY ISSUE 1A,Yes,,207
4171107651,969,443,BOULDER COUNTY ISSUE 1A,Yes,,306
4171107652,1028,361,BOULDER COUNTY ISSUE 1A,Yes,,272
4171107653,727,445,BOULDER COUNTY ISSUE 1A,Yes,,297
4171107654,1310,594,BOULDER COUNTY ISSUE 1A,Yes,,437
4171207600,1569,791,BOULDER COUNTY ISSUE 1A,Yes,,546
4171207601,1516,732,BOULDER COUNTY ISSUE 1A,Yes,,534
4171207602,820,363,BOULDER COUNTY ISSUE 1A,Yes,,230
4171207603,1287,606,BOULDER COUNTY ISSUE 1A,Yes,,417
4171207604,996,495,BOULDER COUNTY ISSUE 1A,Yes,,296
4171207605,1066,407,BOULDER COUNTY ISSUE 1A,Yes,,304
4171207606,785,349,BOULDER COUNTY ISSUE 1A,Yes,,235
4171207607,1005,437,BOULDER COUNTY ISSUE 1A,Yes,,315
4171207608,941,281,BOULDER COUNTY ISSUE 1A,Yes,,195
4171207609,523,140,BOULDER COUNTY ISSUE 1A,Yes,,96
4171207610,1624,526,BOULDER COUNTY ISSUE 1A,Yes,,419
4171207611,1101,443,BOULDER COUNTY ISSUE 1A,Yes,,326
4171207612,935,422,BOULDER COUNTY ISSUE 1A,Yes,,297
4171207613,864,380,BOULDER COUNTY ISSUE 1A,Yes,,239
4171207614,1383,720,BOULDER COUNTY ISSUE 1A,Yes,,519
4171207615,795,376,BOULDER COUNTY ISSUE 1A,Yes,,302
4181107706,189,110,BOULDER COUNTY ISSUE 1A,Yes,,61
4181107707,644,301,BOULDER COUNTY ISSUE 1A,Yes,,167
4181107708,694,319,BOULDER COUNTY ISSUE 1A,Yes,,157
2161307900,502,209,BOULDER COUNTY ISSUE 1A,No,,39
2161307901,646,193,BOULDER COUNTY ISSUE 1A,No,,51
2161307902,297,99,BOULDER COUNTY ISSUE 1A,No,,15
2163307100,1351,450,BOULDER COUNTY ISSUE 1A,No,,106
2163307101,1235,419,BOULDER COUNTY ISSUE 1A,No,,88
2163307102,1060,167,BOULDER COUNTY ISSUE 1A,No,,33
2163307103,1134,394,BOULDER COUNTY ISSUE 1A,No,,84
2163307104,1093,337,BOULDER COUNTY ISSUE 1A,No,,100
2163307105,471,113,BOULDER COUNTY ISSUE 1A,No,,23
2163307106,1013,376,BOULDER COUNTY ISSUE 1A,No,,62
2163307107,727,267,BOULDER COUNTY ISSUE 1A,No,,33
2171207200,652,309,BOULDER COUNTY ISSUE 1A,No,,71
2171207201,659,309,BOULDER COUNTY ISSUE 1A,No,,50
2171207202,1142,493,BOULDER COUNTY ISSUE 1A,No,,87
2171207203,997,495,BOULDER COUNTY ISSUE 1A,No,,100
2171207204,985,447,BOULDER COUNTY ISSUE 1A,No,,87
2171207205,960,430,BOULDER COUNTY ISSUE 1A,No,,50
2171207206,537,304,BOULDER COUNTY ISSUE 1A,No,,45
2171207207,941,444,BOULDER COUNTY ISSUE 1A,No,,59
2171207208,1065,522,BOULDER COUNTY ISSUE 1A,No,,64
2171207209,612,352,BOULDER COUNTY ISSUE 1A,No,,63
2171207210,909,458,BOULDER COUNTY ISSUE 1A,No,,77
2171207211,1075,483,BOULDER COUNTY ISSUE 1A,No,,93
2171207212,1150,497,BOULDER COUNTY ISSUE 1A,No,,82
2171207213,2073,995,BOULDER COUNTY ISSUE 1A,No,,178
2171207214,1250,587,BOULDER COUNTY ISSUE 1A,No,,100
2171207300,1523,611,BOULDER COUNTY ISSUE 1A,No,,112
2171207301,1775,722,BOULDER COUNTY ISSUE 1A,No,,86
2171207302,1211,509,BOULDER COUNTY ISSUE 1A,No,,78
2171207303,894,366,BOULDER COUNTY ISSUE 1A,No,,63
2171207304,899,495,BOULDER COUNTY ISSUE 1A,No,,72
2171207305,1119,434,BOULDER COUNTY ISSUE 1A,No,,60
2171207306,1185,563,BOULDER COUNTY ISSUE 1A,No,,95
2171207307,973,278,BOULDER COUNTY ISSUE 1A,No,,43
2171207308,975,447,BOULDER COUNTY ISSUE 1A,No,,69
2171207309,1139,568,BOULDER COUNTY ISSUE 1A,No,,81
2171207310,1326,655,BOULDER COUNTY ISSUE 1A,No,,84
2171207311,816,372,BOULDER COUNTY ISSUE 1A,No,,38
2171207312,939,541,BOULDER COUNTY ISSUE 1A,No,,107
2171207313,1305,655,BOULDER COUNTY ISSUE 1A,No,,69
2171207314,1333,620,BOULDER COUNTY ISSUE 1A,No,,82
2171207315,822,368,BOULDER COUNTY ISSUE 1A,No,,74
2171207316,1178,595,BOULDER COUNTY ISSUE 1A,No,,113
2171207407,461,215,BOULDER COUNTY ISSUE 1A,No,,73
2173307400,129,59,BOULDER COUNTY ISSUE 1A,No,,15
2173307408,1198,470,BOULDER COUNTY ISSUE 1A,No,,113
2173307409,1583,526,BOULDER COUNTY ISSUE 1A,No,,124
2173307410,1113,511,BOULDER COUNTY ISSUE 1A,No,,153
2173307411,965,365,BOULDER COUNTY ISSUE 1A,No,,98
2173307412,1621,605,BOULDER COUNTY ISSUE 1A,No,,122
2173307413,1198,406,BOULDER COUNTY ISSUE 1A,No,,83
2181007500,943,368,BOULDER COUNTY ISSUE 1A,No,,101
2181007501,902,412,BOULDER COUNTY ISSUE 1A,No,,97
2181007502,1045,510,BOULDER COUNTY ISSUE 1A,No,,167
2181007503,1456,686,BOULDER COUNTY ISSUE 1A,No,,156
2181007504,739,369,BOULDER COUNTY ISSUE 1A,No,,96
2181007800,864,401,BOULDER COUNTY ISSUE 1A,No,,96
2181007801,829,315,BOULDER COUNTY ISSUE 1A,No,,54
2181007802,1035,263,BOULDER COUNTY ISSUE 1A,No,,43
2181007803,969,292,BOULDER COUNTY ISSUE 1A,No,,34
2181007804,1286,595,BOULDER COUNTY ISSUE 1A,No,,147
2181007805,472,230,BOULDER COUNTY ISSUE 1A,No,,57
2181007806,1229,592,BOULDER COUNTY ISSUE 1A,No,,139
2181007807,1152,659,BOULDER COUNTY ISSUE 1A,No,,75
2181007808,1975,816,BOULDER COUNTY ISSUE 1A,No,,81
2181007809,1031,612,BOULDER COUNTY ISSUE 1A,No,,55
2181007810,1038,554,BOULDER COUNTY ISSUE 1A,No,,90
2181007811,1297,625,BOULDER COUNTY ISSUE 1A,No,,136
2181007812,1101,527,BOULDER COUNTY ISSUE 1A,No,,97
2181007813,941,337,BOULDER COUNTY ISSUE 1A,No,,67
2181007814,1077,550,BOULDER COUNTY ISSUE 1A,No,,66
2181007815,832,289,BOULDER COUNTY ISSUE 1A,No,,29
2181007816,1112,489,BOULDER COUNTY ISSUE 1A,No,,64
2181007817,810,517,BOULDER COUNTY ISSUE 1A,No,,97
2181007818,1050,602,BOULDER COUNTY ISSUE 1A,No,,99
2181007819,901,504,BOULDER COUNTY ISSUE 1A,No,,57
2181007820,686,408,BOULDER COUNTY ISSUE 1A,No,,55
2181007821,1085,496,BOULDER COUNTY ISSUE 1A,No,,60
2181007822,978,304,BOULDER COUNTY ISSUE 1A,No,,41
2181007823,1887,596,BOULDER COUNTY ISSUE 1A,No,,62
2181007824,1085,536,BOULDER COUNTY ISSUE 1A,No,,69
2181007825,633,371,BOULDER COUNTY ISSUE 1A,No,,51
2181007826,825,460,BOULDER COUNTY ISSUE 1A,No,,60
2181007827,910,388,BOULDER COUNTY ISSUE 1A,No,,41
2181007828,704,267,BOULDER COUNTY ISSUE 1A,No,,33
2181007829,794,249,BOULDER COUNTY ISSUE 1A,No,,20
2181007830,775,176,BOULDER COUNTY ISSUE 1A,No,,10
2181007831,848,232,BOULDER COUNTY ISSUE 1A,No,,15
2181007832,331,142,BOULDER COUNTY ISSUE 1A,No,,25
2181007833,785,140,BOULDER COUNTY ISSUE 1A,No,,16
2181007834,1422,141,BOULDER COUNTY ISSUE 1A,No,,8
2181007835,721,129,BOULDER COUNTY ISSUE 1A,No,,8
2181007836,528,194,BOULDER COUNTY ISSUE 1A,No,,27
2181007837,937,212,BOULDER COUNTY ISSUE 1A,No,,17
2181007838,472,107,BOULDER COUNTY ISSUE 1A,No,,13
2181007839,635,386,BOULDER COUNTY ISSUE 1A,No,,60
2181007840,597,299,BOULDER COUNTY ISSUE 1A,No,,48
2181007841,664,352,BOULDER COUNTY ISSUE 1A,No,,51
2181007842,1125,678,BOULDER COUNTY ISSUE 1A,No,,85
2181007843,1246,763,BOULDER COUNTY ISSUE 1A,No,,131
2181007844,759,363,BOULDER COUNTY ISSUE 1A,No,,52
2181007845,847,334,BOULDER COUNTY ISSUE 1A,No,,47
2181007846,1321,324,BOULDER COUNTY ISSUE 1A,No,,34
2181007847,773,139,BOULDER COUNTY ISSUE 1A,No,,14
2181007848,652,247,BOULDER COUNTY ISSUE 1A,No,,28
2181007849,1090,101,BOULDER COUNTY ISSUE 1A,No,,5
2181007850,664,426,BOULDER COUNTY ISSUE 1A,No,,108
2181007851,1013,562,BOULDER COUNTY ISSUE 1A,No,,59
2181007852,1081,494,BOULDER COUNTY ISSUE 1A,No,,55
2181007853,790,269,BOULDER COUNTY ISSUE 1A,No,,40
2181107505,852,350,BOULDER COUNTY ISSUE 1A,No,,68
2181107506,617,281,BOULDER COUNTY ISSUE 1A,No,,98
2181107507,1178,511,BOULDER COUNTY ISSUE 1A,No,,166
2181107508,762,407,BOULDER COUNTY ISSUE 1A,No,,78
2181107700,945,475,BOULDER COUNTY ISSUE 1A,No,,128
2181107701,552,268,BOULDER COUNTY ISSUE 1A,No,,107
2181107702,337,153,BOULDER COUNTY ISSUE 1A,No,,59
2181107703,467,214,BOULDER COUNTY ISSUE 1A,No,,64
2181107704,359,146,BOULDER COUNTY ISSUE 1A,No,,42
2181107705,677,315,BOULDER COUNTY ISSUE 1A,No,,123
2181107912,1141,545,BOULDER COUNTY ISSUE 1A,No,,141
2181107913,676,330,BOULDER COUNTY ISSUE 1A,No,,91
2181107916,461,199,BOULDER COUNTY ISSUE 1A,No,,64
2181107917,1305,531,BOULDER COUNTY ISSUE 1A,No,,128
2181107918,1145,484,BOULDER COUNTY ISSUE 1A,No,,122
2181207401,708,312,BOULDER COUNTY ISSUE 1A,No,,85
2181207402,639,305,BOULDER COUNTY ISSUE 1A,No,,82
2181207403,976,503,BOULDER COUNTY ISSUE 1A,No,,116
2181207404,984,468,BOULDER COUNTY ISSUE 1A,No,,123
2181207405,488,222,BOULDER COUNTY ISSUE 1A,No,,66
2181207406,698,330,BOULDER COUNTY ISSUE 1A,No,,117
2181307854,992,353,BOULDER COUNTY ISSUE 1A,No,,52
2181307855,864,332,BOULDER COUNTY ISSUE 1A,No,,18
2181307856,597,306,BOULDER COUNTY ISSUE 1A,No,,38
2181307857,873,470,BOULDER COUNTY ISSUE 1A,No,,89
2181307858,931,548,BOULDER COUNTY ISSUE 1A,No,,71
2181307859,858,508,BOULDER COUNTY ISSUE 1A,No,,92
2181307860,651,417,BOULDER COUNTY ISSUE 1A,No,,65
2181307861,624,353,BOULDER COUNTY ISSUE 1A,No,,48
2181307862,669,382,BOULDER COUNTY ISSUE 1A,No,,64
2181307863,795,487,BOULDER COUNTY ISSUE 1A,No,,80
2181307864,661,419,BOULDER COUNTY ISSUE 1A,No,,60
2181307865,676,289,BOULDER COUNTY ISSUE 1A,No,,36
2181307866,854,442,BOULDER COUNTY ISSUE 1A,No,,57
2181307867,812,368,BOULDER COUNTY ISSUE 1A,No,,49
2181307868,884,599,BOULDER COUNTY ISSUE 1A,No,,115
